FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation
	HGDP00015			1.0	Brahui	Central South Asia (HGDP)
	HGDP00017			1.0	Brahui	Central South Asia (HGDP)
	HGDP00021			1.0	Brahui	Central South Asia (HGDP)
	HGDP00023			1.0	Brahui	Central South Asia (HGDP)
	HGDP00025			1.0	Brahui	Central South Asia (HGDP)
	HGDP00031			1.0	Brahui	Central South Asia (HGDP)
	HGDP00033			1.0	Brahui	Central South Asia (HGDP)
	HGDP00035			1.0	Brahui	Central South Asia (HGDP)
	HGDP00037			1.0	Brahui	Central South Asia (HGDP)
	HGDP00039			1.0	Brahui	Central South Asia (HGDP)
	HGDP00041			1.0	Brahui	Central South Asia (HGDP)
	HGDP00043			1.0	Brahui	Central South Asia (HGDP)
	HGDP00045			1.0	Brahui	Central South Asia (HGDP)
	HGDP00047			1.0	Brahui	Central South Asia (HGDP)
	HGDP00049			1.0	Brahui	Central South Asia (HGDP)
	HGDP00052			1.0	Balochi	Central South Asia (HGDP)
	HGDP00054			1.0	Balochi	Central South Asia (HGDP)
	HGDP00056			1.0	Balochi	Central South Asia (HGDP)
	HGDP00057			1.0	Balochi	Central South Asia (HGDP)
	HGDP00060			1.0	Balochi	Central South Asia (HGDP)
	HGDP00062			1.0	Balochi	Central South Asia (HGDP)
	HGDP00064			1.0	Balochi	Central South Asia (HGDP)
	HGDP00066			1.0	Balochi	Central South Asia (HGDP)
	HGDP00068			1.0	Balochi	Central South Asia (HGDP)
	HGDP00070			1.0	Balochi	Central South Asia (HGDP)
	HGDP00072			1.0	Balochi	Central South Asia (HGDP)
	HGDP00074			1.0	Balochi	Central South Asia (HGDP)
	HGDP00076			1.0	Balochi	Central South Asia (HGDP)
	HGDP00078			1.0	Balochi	Central South Asia (HGDP)
	HGDP00080			1.0	Balochi	Central South Asia (HGDP)
	HGDP00082			1.0	Balochi	Central South Asia (HGDP)
	HGDP00086			1.0	Balochi	Central South Asia (HGDP)
	HGDP00088			1.0	Balochi	Central South Asia (HGDP)
	HGDP00092			1.0	Balochi	Central South Asia (HGDP)
	HGDP00094			1.0	Balochi	Central South Asia (HGDP)
	HGDP00096			1.0	Balochi	Central South Asia (HGDP)
	HGDP00098			1.0	Balochi	Central South Asia (HGDP)
	HGDP00099			1.0	Hazara	Central South Asia (HGDP)
	HGDP00100			1.0	Hazara	Central South Asia (HGDP)
	HGDP00102			1.0	Hazara	Central South Asia (HGDP)
	HGDP00103			1.0	Hazara	Central South Asia (HGDP)
	HGDP00104			1.0	Hazara	Central South Asia (HGDP)
	HGDP00105			1.0	Hazara	Central South Asia (HGDP)
	HGDP00106			1.0	Hazara	Central South Asia (HGDP)
	HGDP00108			1.0	Hazara	Central South Asia (HGDP)
	HGDP00109			1.0	Hazara	Central South Asia (HGDP)
	HGDP00110			1.0	Hazara	Central South Asia (HGDP)
	HGDP00115			1.0	Hazara	Central South Asia (HGDP)
	HGDP00118			1.0	Hazara	Central South Asia (HGDP)
	HGDP00119			1.0	Hazara	Central South Asia (HGDP)
	HGDP00120			1.0	Hazara	Central South Asia (HGDP)
	HGDP00121			1.0	Hazara	Central South Asia (HGDP)
	HGDP00122			1.0	Hazara	Central South Asia (HGDP)
	HGDP00127			1.0	Hazara	Central South Asia (HGDP)
	HGDP00129			1.0	Hazara	Central South Asia (HGDP)
	HGDP00131			1.0	Makrani	Central South Asia (HGDP)
	HGDP00133			1.0	Makrani	Central South Asia (HGDP)
	HGDP00134			1.0	Makrani	Central South Asia (HGDP)
	HGDP00135			1.0	Makrani	Central South Asia (HGDP)
	HGDP00136			1.0	Makrani	Central South Asia (HGDP)
	HGDP00137			1.0	Makrani	Central South Asia (HGDP)
	HGDP00139			1.0	Makrani	Central South Asia (HGDP)
	HGDP00140			1.0	Makrani	Central South Asia (HGDP)
	HGDP00141			1.0	Makrani	Central South Asia (HGDP)
	HGDP00143			1.0	Makrani	Central South Asia (HGDP)
	HGDP00144			1.0	Makrani	Central South Asia (HGDP)
	HGDP00145			1.0	Makrani	Central South Asia (HGDP)
	HGDP00146			1.0	Makrani	Central South Asia (HGDP)
	HGDP00148			1.0	Makrani	Central South Asia (HGDP)
	HGDP00149			1.0	Makrani	Central South Asia (HGDP)
	HGDP00151			2.0	Makrani	Central South Asia (HGDP)
	HGDP00153			2.0	Makrani	Central South Asia (HGDP)
	HGDP00154			2.0	Makrani	Central South Asia (HGDP)
	HGDP00155			2.0	Makrani	Central South Asia (HGDP)
	HGDP00158			1.0	Makrani	Central South Asia (HGDP)
	HGDP00161			1.0	Makrani	Central South Asia (HGDP)
	HGDP00163			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00165			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00167			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00169			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00171			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00173			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00175			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00177			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00179			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00181			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00183			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00185			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00187			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00189			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00191			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00192			2.0	Sindhi	Central South Asia (HGDP)
	HGDP00197			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00199			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00201			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00205			1.0	Sindhi	Central South Asia (HGDP)
	HGDP00206			2.0	Sindhi	Central South Asia (HGDP)
	HGDP00210			2.0	Sindhi	Central South Asia (HGDP)
	HGDP00213			1.0	Pathan	Central South Asia (HGDP)
	HGDP00214			1.0	Pathan	Central South Asia (HGDP)
	HGDP00218			1.0	Pathan	Central South Asia (HGDP)
	HGDP00222			1.0	Pathan	Central South Asia (HGDP)
	HGDP00224			1.0	Pathan	Central South Asia (HGDP)
	HGDP00226			1.0	Pathan	Central South Asia (HGDP)
	HGDP00228			1.0	Pathan	Central South Asia (HGDP)
	HGDP00230			1.0	Pathan	Central South Asia (HGDP)
	HGDP00234			1.0	Pathan	Central South Asia (HGDP)
	HGDP00237			2.0	Pathan	Central South Asia (HGDP)
	HGDP00239			2.0	Pathan	Central South Asia (HGDP)
	HGDP00241			1.0	Pathan	Central South Asia (HGDP)
	HGDP00243			1.0	Pathan	Central South Asia (HGDP)
	HGDP00244			2.0	Pathan	Central South Asia (HGDP)
	HGDP00247			2.0	Pathan	Central South Asia (HGDP)
	HGDP00248			1.0	Pathan	Central South Asia (HGDP)
	HGDP00251			1.0	Pathan	Central South Asia (HGDP)
	HGDP00254			1.0	Pathan	Central South Asia (HGDP)
	HGDP00258			1.0	Pathan	Central South Asia (HGDP)
	HGDP00259			1.0	Pathan	Central South Asia (HGDP)
	HGDP00262			1.0	Pathan	Central South Asia (HGDP)
	HGDP00264			1.0	Pathan	Central South Asia (HGDP)
	HGDP00274			2.0	Kalash	Central South Asia (HGDP)
	HGDP00277			1.0	Kalash	Central South Asia (HGDP)
	HGDP00279			1.0	Kalash	Central South Asia (HGDP)
	HGDP00281			1.0	Kalash	Central South Asia (HGDP)
	HGDP00285			1.0	Kalash	Central South Asia (HGDP)
	HGDP00288			1.0	Kalash	Central South Asia (HGDP)
	HGDP00290			1.0	Kalash	Central South Asia (HGDP)
	HGDP00298			2.0	Kalash	Central South Asia (HGDP)
	HGDP00302			1.0	Kalash	Central South Asia (HGDP)
	HGDP00304			2.0	Kalash	Central South Asia (HGDP)
	HGDP00307			1.0	Kalash	Central South Asia (HGDP)
	HGDP00309			1.0	Kalash	Central South Asia (HGDP)
	HGDP00311			1.0	Kalash	Central South Asia (HGDP)
	HGDP00313			1.0	Kalash	Central South Asia (HGDP)
	HGDP00315			1.0	Kalash	Central South Asia (HGDP)
	HGDP00319			1.0	Kalash	Central South Asia (HGDP)
	HGDP00321			1.0	Kalash	Central South Asia (HGDP)
	HGDP00323			2.0	Kalash	Central South Asia (HGDP)
	HGDP00326			1.0	Kalash	Central South Asia (HGDP)
	HGDP00330			1.0	Kalash	Central South Asia (HGDP)
	HGDP00333			1.0	Kalash	Central South Asia (HGDP)
	HGDP00341			1.0	Burusho	Central South Asia (HGDP)
	HGDP00346			1.0	Burusho	Central South Asia (HGDP)
	HGDP00351			1.0	Burusho	Central South Asia (HGDP)
	HGDP00356			2.0	Burusho	Central South Asia (HGDP)
	HGDP00359			1.0	Burusho	Central South Asia (HGDP)
	HGDP00364			1.0	Burusho	Central South Asia (HGDP)
	HGDP00371			2.0	Burusho	Central South Asia (HGDP)
	HGDP00372			1.0	Burusho	Central South Asia (HGDP)
	HGDP00376			1.0	Burusho	Central South Asia (HGDP)
	HGDP00382			1.0	Burusho	Central South Asia (HGDP)
	HGDP00388			1.0	Burusho	Central South Asia (HGDP)
	HGDP00392			1.0	Burusho	Central South Asia (HGDP)
	HGDP00397			1.0	Burusho	Central South Asia (HGDP)
	HGDP00402			1.0	Burusho	Central South Asia (HGDP)
	HGDP00407			1.0	Burusho	Central South Asia (HGDP)
	HGDP00412			1.0	Burusho	Central South Asia (HGDP)
	HGDP00417			1.0	Burusho	Central South Asia (HGDP)
	HGDP00423			1.0	Burusho	Central South Asia (HGDP)
	HGDP00433			1.0	Burusho	Central South Asia (HGDP)
	HGDP00438			1.0	Burusho	Central South Asia (HGDP)
	HGDP00444			2.0	Burusho	Central South Asia (HGDP)
	HGDP00445			1.0	Burusho	Central South Asia (HGDP)
	HGDP00450			1.0	Mbuti	Africa (HGDP)
	HGDP00452			1.0	Biaka	Africa (HGDP)
	HGDP00453			1.0	Biaka	Africa (HGDP)
	HGDP00454			1.0	Biaka	Africa (HGDP)
	HGDP00455			1.0	Biaka	Africa (HGDP)
	HGDP00458			1.0	Biaka	Africa (HGDP)
	HGDP00459			1.0	Biaka	Africa (HGDP)
	HGDP00460			1.0	Biaka	Africa (HGDP)
	HGDP00462			1.0	Mbuti	Africa (HGDP)
	HGDP00463			1.0	Mbuti	Africa (HGDP)
	HGDP00464			1.0	Biaka	Africa (HGDP)
	HGDP00465			1.0	Biaka	Africa (HGDP)
	HGDP00466			1.0	Biaka	Africa (HGDP)
	HGDP00467			1.0	Mbuti	Africa (HGDP)
	HGDP00468			1.0	Mbuti	Africa (HGDP)
	HGDP00469			1.0	Biaka	Africa (HGDP)
	HGDP00470			1.0	Biaka	Africa (HGDP)
	HGDP00471			2.0	Mbuti	Africa (HGDP)
	HGDP00472			1.0	Biaka	Africa (HGDP)
	HGDP00473			1.0	Biaka	Africa (HGDP)
	HGDP00475			1.0	Biaka	Africa (HGDP)
	HGDP00478			1.0	Mbuti	Africa (HGDP)
	HGDP00479			1.0	Biaka	Africa (HGDP)
	HGDP00490			1.0	Bougainville	Oceania (HGDP)
	HGDP00491			1.0	Bougainville	Oceania (HGDP)
	HGDP00511			1.0	French	Europe (HGDP)
	HGDP00512			1.0	French	Europe (HGDP)
	HGDP00513			2.0	French	Europe (HGDP)
	HGDP00514			2.0	French	Europe (HGDP)
	HGDP00515			1.0	French	Europe (HGDP)
	HGDP00516			2.0	French	Europe (HGDP)
	HGDP00517			2.0	French	Europe (HGDP)
	HGDP00518			1.0	French	Europe (HGDP)
	HGDP00519			1.0	French	Europe (HGDP)
	HGDP00520			2.0	French	Europe (HGDP)
	HGDP00522			1.0	French	Europe (HGDP)
	HGDP00523			2.0	French	Europe (HGDP)
	HGDP00524			2.0	French	Europe (HGDP)
	HGDP00525			1.0	French	Europe (HGDP)
	HGDP00527			2.0	French	Europe (HGDP)
	HGDP00528			1.0	French	Europe (HGDP)
	HGDP00529			2.0	French	Europe (HGDP)
	HGDP00531			2.0	French	Europe (HGDP)
	HGDP00534			2.0	French	Europe (HGDP)
	HGDP00535			2.0	French	Europe (HGDP)
	HGDP00536			2.0	French	Europe (HGDP)
	HGDP00537			2.0	French	Europe (HGDP)
	HGDP00538			1.0	French	Europe (HGDP)
	HGDP00539			2.0	French	Europe (HGDP)
	HGDP00540			1.0	Papuan,Papuan Sepik	Oceania (SGDP),Oceania (HGDP)
	HGDP00541			1.0	Papuan,Papuan Sepik	Oceania (SGDP),Oceania (HGDP)
	HGDP00542			1.0	Papuan Sepik	Oceania (HGDP)
	HGDP00543			1.0	Papuan,Papuan Sepik	Oceania (SGDP),Oceania (HGDP)
	HGDP00544			2.0	Papuan Sepik	Oceania (HGDP)
	HGDP00545			1.0	Papuan,Papuan Sepik	Oceania (SGDP),Oceania (HGDP)
	HGDP00546			1.0	Papuan,Papuan Sepik	Oceania (SGDP),Oceania (HGDP)
	HGDP00547			1.0	Papuan,Papuan Sepik	Oceania (SGDP),Oceania (HGDP)
	HGDP00549			1.0	Papuan,Papuan Highlands	Oceania (SGDP),Oceania (HGDP)
	HGDP00550			2.0	Papuan,Papuan Highlands	Oceania (SGDP),Oceania (HGDP)
	HGDP00551			1.0	Papuan,Papuan Highlands	Oceania (SGDP),Oceania (HGDP)
	HGDP00553			1.0	Papuan,Papuan Highlands	Oceania (SGDP),Oceania (HGDP)
	HGDP00555			1.0	Papuan,Papuan Highlands	Oceania (SGDP),Oceania (HGDP)
	HGDP00556			1.0	Papuan,Papuan Highlands	Oceania (SGDP),Oceania (HGDP)
	HGDP00557			2.0	Druze	Middle East (HGDP)
	HGDP00558			2.0	Druze	Middle East (HGDP)
	HGDP00559			2.0	Druze	Middle East (HGDP)
	HGDP00560			2.0	Druze	Middle East (HGDP)
	HGDP00561			2.0	Druze	Middle East (HGDP)
	HGDP00562			1.0	Druze	Middle East (HGDP)
	HGDP00563			2.0	Druze	Middle East (HGDP)
	HGDP00564			2.0	Druze	Middle East (HGDP)
	HGDP00565			2.0	Druze	Middle East (HGDP)
	HGDP00566			2.0	Druze	Middle East (HGDP)
	HGDP00567			2.0	Druze	Middle East (HGDP)
	HGDP00568			2.0	Druze	Middle East (HGDP)
	HGDP00571			2.0	Druze	Middle East (HGDP)
	HGDP00572			2.0	Druze	Middle East (HGDP)
	HGDP00573			2.0	Druze	Middle East (HGDP)
	HGDP00574			2.0	Druze	Middle East (HGDP)
	HGDP00575			2.0	Druze	Middle East (HGDP)
	HGDP00576			1.0	Druze	Middle East (HGDP)
	HGDP00577			2.0	Druze	Middle East (HGDP)
	HGDP00578			2.0	Druze	Middle East (HGDP)
	HGDP00579			2.0	Druze	Middle East (HGDP)
	HGDP00580			1.0	Druze	Middle East (HGDP)
	HGDP00581			2.0	Druze	Middle East (HGDP)
	HGDP00582			2.0	Druze	Middle East (HGDP)
	HGDP00583			2.0	Druze	Middle East (HGDP)
	HGDP00584			2.0	Druze	Middle East (HGDP)
	HGDP00586			2.0	Druze	Middle East (HGDP)
	HGDP00587			2.0	Druze	Middle East (HGDP)
	HGDP00588			1.0	Druze	Middle East (HGDP)
	HGDP00590			2.0	Druze	Middle East (HGDP)
	HGDP00591			2.0	Druze	Middle East (HGDP)
	HGDP00594			1.0	Druze	Middle East (HGDP)
	HGDP00595			1.0	Druze	Middle East (HGDP)
	HGDP00598			1.0	Druze	Middle East (HGDP)
	HGDP00599			1.0	Druze	Middle East (HGDP)
	HGDP00600			1.0	Druze	Middle East (HGDP)
	HGDP00601			2.0	Druze	Middle East (HGDP)
	HGDP00602			1.0	Druze	Middle East (HGDP)
	HGDP00604			1.0	Druze	Middle East (HGDP)
	HGDP00606			2.0	Druze	Middle East (HGDP)
	HGDP00607			2.0	Bedouin	Middle East (HGDP)
	HGDP00608			1.0	Bedouin	Middle East (HGDP)
	HGDP00609			1.0	Bedouin	Middle East (HGDP)
	HGDP00610			1.0	Bedouin	Middle East (HGDP)
	HGDP00611			1.0	Bedouin	Middle East (HGDP)
	HGDP00612			2.0	Bedouin	Middle East (HGDP)
	HGDP00613			2.0	Bedouin	Middle East (HGDP)
	HGDP00614			2.0	Bedouin	Middle East (HGDP)
	HGDP00615			2.0	Bedouin	Middle East (HGDP)
	HGDP00618			1.0	Bedouin	Middle East (HGDP)
	HGDP00619			1.0	Bedouin	Middle East (HGDP)
	HGDP00620			1.0	Bedouin	Middle East (HGDP)
	HGDP00622			1.0	Bedouin	Middle East (HGDP)
	HGDP00623			1.0	Bedouin	Middle East (HGDP)
	HGDP00624			1.0	Bedouin	Middle East (HGDP)
	HGDP00625			1.0	Bedouin	Middle East (HGDP)
	HGDP00626			1.0	Bedouin	Middle East (HGDP)
	HGDP00627			1.0	Bedouin	Middle East (HGDP)
	HGDP00628			1.0	Bedouin	Middle East (HGDP)
	HGDP00629			1.0	Bedouin	Middle East (HGDP)
	HGDP00630			1.0	Bedouin	Middle East (HGDP)
	HGDP00631			1.0	Bedouin	Middle East (HGDP)
	HGDP00632			2.0	Bedouin	Middle East (HGDP)
	HGDP00634			2.0	Bedouin	Middle East (HGDP)
	HGDP00635			2.0	Bedouin	Middle East (HGDP)
	HGDP00636			2.0	Bedouin	Middle East (HGDP)
	HGDP00637			2.0	Bedouin	Middle East (HGDP)
	HGDP00638			2.0	Bedouin	Middle East (HGDP)
	HGDP00639			1.0	Bedouin	Middle East (HGDP)
	HGDP00640			1.0	Bedouin	Middle East (HGDP)
	HGDP00641			1.0	Bedouin	Middle East (HGDP)
	HGDP00642			1.0	Bedouin	Middle East (HGDP)
	HGDP00643			2.0	Bedouin	Middle East (HGDP)
	HGDP00644			1.0	Bedouin	Middle East (HGDP)
	HGDP00645			1.0	Bedouin	Middle East (HGDP)
	HGDP00646			2.0	Bedouin	Middle East (HGDP)
	HGDP00647			2.0	Bedouin	Middle East (HGDP)
	HGDP00648			1.0	Bedouin	Middle East (HGDP)
	HGDP00649			2.0	Bedouin	Middle East (HGDP)
	HGDP00651			2.0	Bedouin	Middle East (HGDP)
	HGDP00653			2.0	Bedouin	Middle East (HGDP)
	HGDP00654			1.0	Bedouin	Middle East (HGDP)
	HGDP00655			1.0	Bougainville	Oceania (HGDP)
	HGDP00661			2.0	Bougainville	Oceania (HGDP)
	HGDP00662			1.0	Bougainville	Oceania (HGDP)
	HGDP00663			2.0	Bougainville	Oceania (HGDP)
	HGDP00664			2.0	Bougainville	Oceania (HGDP)
	HGDP00666			1.0	Sardinian	Europe (HGDP)
	HGDP00667			2.0	Sardinian	Europe (HGDP)
	HGDP00668			1.0	Sardinian	Europe (HGDP)
	HGDP00669			2.0	Sardinian	Europe (HGDP)
	HGDP00670			1.0	Sardinian	Europe (HGDP)
	HGDP00671			1.0	Sardinian	Europe (HGDP)
	HGDP00672			2.0	Sardinian	Europe (HGDP)
	HGDP00673			2.0	Sardinian	Europe (HGDP)
	HGDP00674			1.0	Sardinian	Europe (HGDP)
	HGDP00675			1.0	Palestinian	Middle East (HGDP)
	HGDP00676			1.0	Palestinian	Middle East (HGDP)
	HGDP00677			1.0	Palestinian	Middle East (HGDP)
	HGDP00678			1.0	Palestinian	Middle East (HGDP)
	HGDP00679			2.0	Palestinian	Middle East (HGDP)
	HGDP00680			2.0	Palestinian	Middle East (HGDP)
	HGDP00682			2.0	Palestinian	Middle East (HGDP)
	HGDP00683			2.0	Palestinian	Middle East (HGDP)
	HGDP00684			2.0	Palestinian	Middle East (HGDP)
	HGDP00685			2.0	Palestinian	Middle East (HGDP)
	HGDP00686			2.0	Palestinian	Middle East (HGDP)
	HGDP00687			2.0	Palestinian	Middle East (HGDP)
	HGDP00688			2.0	Palestinian	Middle East (HGDP)
	HGDP00689			2.0	Palestinian	Middle East (HGDP)
	HGDP00690			2.0	Palestinian	Middle East (HGDP)
	HGDP00691			2.0	Palestinian	Middle East (HGDP)
	HGDP00692			2.0	Palestinian	Middle East (HGDP)
	HGDP00693			2.0	Palestinian	Middle East (HGDP)
	HGDP00694			2.0	Palestinian	Middle East (HGDP)
	HGDP00696			2.0	Palestinian	Middle East (HGDP)
	HGDP00697			2.0	Palestinian	Middle East (HGDP)
	HGDP00698			2.0	Palestinian	Middle East (HGDP)
	HGDP00699			2.0	Palestinian	Middle East (HGDP)
	HGDP00700			2.0	Palestinian	Middle East (HGDP)
	HGDP00701			2.0	Bedouin	Middle East (HGDP)
	HGDP00703			1.0	Colombian	America (HGDP)
	HGDP00704			2.0	Colombian	America (HGDP)
	HGDP00708			2.0	Colombian	America (HGDP)
	HGDP00710			1.0	Colombian	America (HGDP)
	HGDP00711			1.0	Cambodian	East Asia (HGDP)
	HGDP00712			2.0	Cambodian	East Asia (HGDP)
	HGDP00714			1.0	Cambodian	East Asia (HGDP)
	HGDP00715			1.0	Cambodian	East Asia (HGDP)
	HGDP00716			1.0	Cambodian	East Asia (HGDP)
	HGDP00719			2.0	Cambodian	East Asia (HGDP)
	HGDP00720			1.0	Cambodian	East Asia (HGDP)
	HGDP00721			2.0	Cambodian	East Asia (HGDP)
	HGDP00723			1.0	Palestinian	Middle East (HGDP)
	HGDP00724			1.0	Palestinian	Middle East (HGDP)
	HGDP00726			1.0	Palestinian	Middle East (HGDP)
	HGDP00727			1.0	Palestinian	Middle East (HGDP)
	HGDP00729			1.0	Palestinian	Middle East (HGDP)
	HGDP00730			1.0	Palestinian	Middle East (HGDP)
	HGDP00731			1.0	Palestinian	Middle East (HGDP)
	HGDP00732			1.0	Palestinian	Middle East (HGDP)
	HGDP00733			1.0	Palestinian	Middle East (HGDP)
	HGDP00734			1.0	Palestinian	Middle East (HGDP)
	HGDP00735			2.0	Palestinian	Middle East (HGDP)
	HGDP00736			2.0	Palestinian	Middle East (HGDP)
	HGDP00738			2.0	Palestinian	Middle East (HGDP)
	HGDP00739			2.0	Palestinian	Middle East (HGDP)
	HGDP00740			2.0	Palestinian	Middle East (HGDP)
	HGDP00741			2.0	Palestinian	Middle East (HGDP)
	HGDP00744			2.0	Palestinian	Middle East (HGDP)
	HGDP00745			2.0	Palestinian	Middle East (HGDP)
	HGDP00746			2.0	Palestinian	Middle East (HGDP)
	HGDP00747			1.0	Japanese	East Asia (HGDP)
	HGDP00748			1.0	Japanese	East Asia (HGDP)
	HGDP00750			1.0	Japanese	East Asia (HGDP)
	HGDP00751			1.0	Japanese	East Asia (HGDP)
	HGDP00752			1.0	Japanese	East Asia (HGDP)
	HGDP00753			1.0	Japanese	East Asia (HGDP)
	HGDP00754			2.0	Japanese	East Asia (HGDP)
	HGDP00755			1.0	Japanese	East Asia (HGDP)
	HGDP00756			2.0	Japanese	East Asia (HGDP)
	HGDP00757			1.0	Japanese	East Asia (HGDP)
	HGDP00758			1.0	Japanese	East Asia (HGDP)
	HGDP00759			1.0	Japanese	East Asia (HGDP)
	HGDP00760			2.0	Japanese	East Asia (HGDP)
	HGDP00761			2.0	Japanese	East Asia (HGDP)
	HGDP00762			1.0	Japanese	East Asia (HGDP)
	HGDP00763			1.0	Japanese	East Asia (HGDP)
	HGDP00764			1.0	Japanese	East Asia (HGDP)
	HGDP00765			2.0	Japanese	East Asia (HGDP)
	HGDP00766			1.0	Japanese	East Asia (HGDP)
	HGDP00767			1.0	Japanese	East Asia (HGDP)
	HGDP00768			1.0	Japanese	East Asia (HGDP)
	HGDP00769			1.0	Japanese	East Asia (HGDP)
	HGDP00771			2.0	Japanese	East Asia (HGDP)
	HGDP00772			2.0	Japanese	East Asia (HGDP)
	HGDP00774			1.0	Han	East Asia (HGDP)
	HGDP00776			2.0	Han	East Asia (HGDP)
	HGDP00777			1.0	Han	East Asia (HGDP)
	HGDP00779			1.0	Han	East Asia (HGDP)
	HGDP00780			1.0	Han	East Asia (HGDP)
	HGDP00781			2.0	Han	East Asia (HGDP)
	HGDP00782			1.0	Han	East Asia (HGDP)
	HGDP00784			2.0	Han	East Asia (HGDP)
	HGDP00786			1.0	Han	East Asia (HGDP)
	HGDP00787			2.0	Bougainville	Oceania (HGDP)
	HGDP00788			1.0	Bougainville	Oceania (HGDP)
	HGDP00790			1.0	Japanese	East Asia (HGDP)
	HGDP00791			1.0	Japanese	East Asia (HGDP)
	HGDP00794			2.0	Orcadian	Europe (HGDP)
	HGDP00795			1.0	Orcadian	Europe (HGDP)
	HGDP00797			2.0	Orcadian	Europe (HGDP)
	HGDP00799			2.0	Orcadian	Europe (HGDP)
	HGDP00800			2.0	Orcadian	Europe (HGDP)
	HGDP00802			2.0	Orcadian	Europe (HGDP)
	HGDP00803			1.0	Orcadian	Europe (HGDP)
	HGDP00804			1.0	Orcadian	Europe (HGDP)
	HGDP00805			2.0	Orcadian	Europe (HGDP)
	HGDP00806			2.0	Orcadian	Europe (HGDP)
	HGDP00807			1.0	Orcadian	Europe (HGDP)
	HGDP00808			1.0	Orcadian	Europe (HGDP)
	HGDP00810			1.0	Orcadian	Europe (HGDP)
	HGDP00811			2.0	Han	East Asia (HGDP)
	HGDP00812			2.0	Han	East Asia (HGDP)
	HGDP00813			2.0	Han	East Asia (HGDP)
	HGDP00814			2.0	Han	East Asia (HGDP)
	HGDP00815			1.0	Han	East Asia (HGDP)
	HGDP00817			2.0	Han	East Asia (HGDP)
	HGDP00818			2.0	Han	East Asia (HGDP)
	HGDP00819			1.0	Han	East Asia (HGDP)
	HGDP00820			2.0	Han	East Asia (HGDP)
	HGDP00821			1.0	Han	East Asia (HGDP)
	HGDP00822			1.0	Han	East Asia (HGDP)
	HGDP00823			1.0	Bougainville	Oceania (HGDP)
	HGDP00828			1.0	Japanese	East Asia (HGDP)
	HGDP00832			2.0	Surui	America (HGDP)
	HGDP00837			1.0	Surui	America (HGDP)
	HGDP00838			2.0	Surui	America (HGDP)
	HGDP00843			1.0	Surui	America (HGDP)
	HGDP00845			1.0	Surui	America (HGDP)
	HGDP00849			1.0	Surui	America (HGDP)
	HGDP00854			2.0	Maya	America (HGDP)
	HGDP00856			1.0	Maya	America (HGDP)
	HGDP00858			2.0	Maya	America (HGDP)
	HGDP00859			2.0	Maya	America (HGDP)
	HGDP00860			2.0	Maya	America (HGDP)
	HGDP00861			2.0	Maya	America (HGDP)
	HGDP00862			2.0	Maya	America (HGDP)
	HGDP00863			2.0	Maya	America (HGDP)
	HGDP00864			2.0	Maya	America (HGDP)
	HGDP00865			2.0	Maya	America (HGDP)
	HGDP00868			2.0	Maya	America (HGDP)
	HGDP00869			2.0	Maya	America (HGDP)
	HGDP00870			2.0	Maya	America (HGDP)
	HGDP00871			2.0	Maya	America (HGDP)
	HGDP00872			2.0	Maya	America (HGDP)
	HGDP00873			2.0	Maya	America (HGDP)
	HGDP00875			2.0	Maya	America (HGDP)
	HGDP00876			2.0	Maya	America (HGDP)
	HGDP00877			1.0	Maya	America (HGDP)
	HGDP00879			1.0	Russian	Europe (HGDP)
	HGDP00880			1.0	Russian	Europe (HGDP)
	HGDP00881			2.0	Russian	Europe (HGDP)
	HGDP00882			1.0	Russian	Europe (HGDP)
	HGDP00883			1.0	Russian	Europe (HGDP)
	HGDP00884			2.0	Russian	Europe (HGDP)
	HGDP00885			2.0	Russian	Europe (HGDP)
	HGDP00886			1.0	Russian	Europe (HGDP)
	HGDP00888			1.0	Russian	Europe (HGDP)
	HGDP00889			2.0	Russian	Europe (HGDP)
	HGDP00890			1.0	Russian	Europe (HGDP)
	HGDP00891			1.0	Russian	Europe (HGDP)
	HGDP00892			1.0	Russian	Europe (HGDP)
	HGDP00893			1.0	Russian	Europe (HGDP)
	HGDP00894			1.0	Russian	Europe (HGDP)
	HGDP00895			1.0	Russian	Europe (HGDP)
	HGDP00896			1.0	Russian	Europe (HGDP)
	HGDP00897			1.0	Russian	Europe (HGDP)
	HGDP00898			2.0	Russian	Europe (HGDP)
	HGDP00899			2.0	Russian	Europe (HGDP)
